 addr1_packet, addr1_bytes, addr2_packet, addr2_bytes
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
9.30729055404663,195.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
65.74698209762573,15060.20893573761,0.0,0.0
2.708017349243164,392.56393671035767,321.6297392845154,2383193.217543125
70.36525106430054,178870.4916498661,366.2762713432312,4225221.185787439
63.916736125946045,200.0,429.3586845397949,3607864.2564423084
0.0,0.0,0.0,0.0
38.67931604385376,900.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
59.6387300491333,5865.9193596839905,407.5581855773926,4104745.413710594
0.0,0.0,11.313994646072388,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,900.0,1.0,1407.6192033290863
0.0,0.0,289.9244728088379,0.0
2.0,15080.218475341797,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,348.8803629875183,320.8493347167969
28.151881217956543,195.0,293.9119620323181,1654905.829612732
0.0,0.0,0.0,0.0
71.26486349105835,180918.11797952652,369.32945346832275,3555315.780388832
57.36158609390259,0.0,0.0,0.0
1.0,195.0,376.3367567062378,1194.0168833732605
0.0,0.0,391.24117946624756,0.0
70.4970908164978,151321.44593811035,374.1845135688782,3869755.040815592
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
7.0,104.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,333.2918939590454,0.0
61.44037842750549,180841.93945026398,0.0,0.0
58.020784854888916,180629.16493749619,1.0,4019585.824300766
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
58.33196544647217,900.0,312.6370334625244,4069178.76166296
0.0,0.0,384.05035161972046,4143818.6370868683
0.0,0.0,0.0,0.0
53.35623359680176,185092.17601394653,245.54586029052734,670697.7361822128
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.302879810333252,390.0,0.0,0.0
1.0,93.0,376.0920572280884,2617195.0408821106
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
16.357070446014404,176870.1485452652,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,51.81195259094238,231.0155086517334,2617368.918739319
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.0,12254.74968123436,182.24446773529053,2612551.016476631
0.0,0.0,0.0,0.0
0.0,0.0,131.25914573669434,787.6637382507324
1.0,400.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,400.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,809.6678123474121,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.9059038162231445,900.0,0.0,0.0
7.188336372375488,0.0,0.0,0.0
0.0,0.0,0.0,0.0
59.04738998413086,195.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
67.61503505706787,104484.23577785492,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
67.02127146720886,200.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
68.96687722206116,171751.73943257332,423.71947383880615,4132297.0455784798
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.126014232635498,195.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.0,619.2893035411835,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
30.315808296203613,195.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,390.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.787100076675415,390.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
6.0,0.0,0.0,0.0
62.30460739135742,187881.88629245758,451.8376684188843,3971746.172602892
0.0,0.0,0.0,0.0
57.13619828224182,278.52982997894287,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
68.21413040161133,5343.772957801819,0.0,0.0
0.0,0.0,0.0,0.0
2.0,208.0,0.0,0.0
0.0,195.0,0.0,0.0
0.0,0.0,0.0,0.0
66.85501766204834,127374.19365501404,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.0,18.133834838867188,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,178585.47887659073,314.2553868293762,2576304.4983444214
8.137008666992188,175736.6645667553,248.59031772613525,1528529.0260210037
0.0,0.0,0.0,0.0
20.14863681793213,146875.81306266785,0.0,0.0
0.0,0.0,0.0,0.0
1.0,390.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
69.70653700828552,176418.33106136322,1.0,4312885.469003439
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
68.86896681785583,193037.0712468624,341.50601053237915,4216003.9125807285
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.516201019287109,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
47.710543155670166,0.0,0.0,0.0
0.0,0.0,250.4688811302185,0.0
0.0,0.0,0.0,0.0
70.68661046028137,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
38.05149555206299,195.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
69.64982652664185,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.42589282989502,195.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.0,263.0,370.1414108276367,0.0
9.939192771911621,0.0,39.11695575714111,0.0
0.0,0.0,15.96958589553833,0.0
8.873964309692383,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
65.56279420852661,9283.601803779602,392.5091676712036,4074388.5247797966
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
62.09230661392212,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,160565.31643724442,258.8976912498474,2575870.842704773
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,524.0913083553314,249.6397294998169,2619724.4385700226
0.0,0.0,0.0,0.0
1.0,157993.63436317444,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,249.3424777984619,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
9.650665760040283,104.0,0.0,2581958.3065617085
0.0,0.0,342.4347562789917,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
42.64690685272217,195.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
4.972470760345459,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
61.805845975875854,191588.36576795578,418.9033432006836,3903668.594951153
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.345125675201416,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.3231884837150574,169.45196223258972,0.0,0.0
5.0,334.3448657989502,1.0,132.58905220031738
2.0,0.0,3.0,290.3607020378113
5.0,157.0,1.0,0.0
1.1195836067199707,332.36404609680176,1.532275915145874,0.0
3.514439344406128,199.82276290655136,0.0,0.0
1.0,1795.4023132324219,1.0,768.0
1.0,1684.5790450572968,3.3929431438446045,302.2714010477066
0.0,0.0,1.0,0.0
5.0,8175.130798339844,0.0,0.0
1.0,157.0,0.9515889883041382,203.24909394979477
15.796918392181396,1517.123082101345,168.6090817451477,7360.932932734489
5.0,6162.409338951111,3.7755954265594482,1290.1262168884277
7.3509169816970825,6173.718008995056,47.77182602882385,3872.486025094986
0.0,0.0,0.0,128.13861656188965
1.0,68.0,0.0,0.0
1.0,82.14992105960846,0.0,87.96344137191772
2.0,634.0493056774139,0.0,0.0
0.0,0.0,4.383530259132385,1451.7901389598846
5.0,13831.927764892578,83.51836895942688,1590368.8672418594
1.0,171.89436835050583,0.0,0.0
2.0,198.42927932739258,451.4014825820923,525.6293771266937
6.0,337.905104637146,1.3984193801879883,5263.950794696808
2.0,68.41894435882568,27.378116130828857,76.00887870788574
16.212376594543457,23949.35062289238,6.5993828773498535,7502.93741106987
2.0,14597.922131896019,574.6185212135315,80139.22750854492
17.0,14563.242161750793,4.592346787452698,7470.8254235982895
2.0,400.0736885070801,47.941214084625244,1604.8325023651123
16.877753973007202,14936.937715053558,5.919196248054504,7439.5793479681015
131.69515550136566,314694.6425857544,832.1431503295898,8137178.067304611
7.0,67475.27117156982,821.8111381530762,8761456.730962634
14.0,416.3690819144249,770.9484246969223,4894191.5260362625
19.203408002853394,401.0606770515442,762.2239050865173,5177249.896933556
146.83693313598633,120568.72455978394,770.9391162395477,7735498.5172383785
133.9069768190384,243248.95562553406,853.9562664031982,8116712.444455147
16.13785469532013,14871.315135002136,698.9645671844482,8358074.205761194
0.0,0.0,0.0,120.72022247314453
3.0,19828.55695462227,0.0,0.0
7.7343995571136475,351.8285903930664,1.0,21192.99669766426
0.0,0.0,0.0,0.0
8.330454707145691,652.8742296099663,751.6639922857285,919.5239101648331
16.18159317970276,18557.969667077065,782.0864689350128,8135459.3350429535
23.97612237930298,320774.9617817402,856.3862285614014,8398741.027717829
97.19405341148376,12881.940920472145,846.9233951568604,8712333.058530927
128.0564420223236,14350.15017068386,800.7054698467255,7525043.639804602
91.6457371711731,14289.1196641922,808.4982883930206,8336816.548829317
13.560309052467346,11075.019822359085,835.7376251220703,7977.909368515015
1.0,76.90717840194702,0.0,0.0
2.0,0.0,1.2919833660125732,0.0
0.0,0.0,0.0,0.0
1.0,1358.0037750005722,0.0,0.0
5.372417211532593,7723.418979406357,0.0,148.69695669412613
0.0,0.0,1.0,1381.2020831108093
2.0,196.26194417476654,0.0,0.0
0.0,0.0,0.0,1167.2255597114563
0.0,0.0,0.0,0.0
4.533254384994507,1557.2450121045113,0.0,0.0
0.0,0.0,6.845800399780273,769.1210498213768
1.0,1055.3796369433403,0.0,4089.8360481262207
1.5007463693618774,68.0,0.0,136.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,88.66857266426086
31.031962871551514,15084.249838113785,445.4135284423828,761.1355683803558
132.09806108474731,391563.21405029297,16.431478261947632,109.71369552612305
135.19200706481934,375781.8061218262,4.588679313659668,1664533.5478754044
131.62628710269928,346828.1086604595,6.849071502685547,6148.162392735481
138.61591720581055,382586.09536743164,8.0,516.9688818454742
136.0165628194809,376791.75981140137,60.54390621185303,5218.320023179054
130.60198545455933,360598.53871917725,1.0,768.0
138.7001814842224,351305.20593214035,162.2092137336731,161.2514934539795
71.59106993675232,197170.4131708145,433.36841917037964,4094275.7936007977
69.96052241325378,187543.0231795311,402.07469272613525,3663117.80180645
0.0,0.0,0.0,0.0
68.2024974822998,195.0,0.0,0.0
0.0,0.0,0.0,0.0
64.19883441925049,177445.42778348923,293.7339987754822,3175003.072859764
1.0,1317.8529605865479,274.61963272094727,0.0
1.0,398.5704517364502,346.7281198501587,0.0
71.1335084438324,0.0,1.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0
65.2496747970581,175152.19136810303,1.0,1104900.3466117382
0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
8.886515617370605,157.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,195.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
30.01774024963379,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
71.0147557258606,180260.09309744835,446.76571559906006,3909729.9539620876
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
19.256779670715332,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
7.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,195.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
73.57981443405151,193766.02096652985,352.1838059425354,3990431.1883969307
8.0,78701.62822532654,378.6836471557617,3886937.2403259277
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
9.809904098510742,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
70.1267762184143,145147.6925406456,0.0,0.0
2.503114700317383,900.0,387.13690185546875,2542625.827398777
72.12715363502502,172031.49851417542,398.28741216659546,4317043.2607216835
70.78403615951538,195.0,423.035427570343,3950456.275250435
0.0,0.0,0.0,0.0
45.702691078186035,299.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
2.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
67.27961921691895,7390.55465555191,423.7528419494629,4186799.18280077
0.0,0.0,3.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,900.0,0.0,70.42428588867188
0.0,0.0,347.92937183380127,0.0
3.7501468658447266,26786.714861392975,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,392.29783630371094,1244.4744157791138
53.95471668243408,338.9012427330017,339.2759084701538,505177.18242645264
0.0,0.0,0.0,0.0
72.3098874092102,179665.11251544952,434.40839195251465,3879022.407898426
62.17761468887329,0.0,0.0,0.0
0.0,68.0,392.5981492996216,5467.299196958542
0.0,0.0,413.10285329818726,860.9472522735596
72.29873919487,165792.73965215683,374.27905654907227,3573049.0125365257
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
1.0,0.0,0.0,0.0
7.15114164352417,900.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,364.04616928100586,0.0
60.92513704299927,169504.4728193283,0.0,0.0
68.46811580657959,168708.53853082657,1.0,4138909.4372267723
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
